State,EPA Region,County,FIPS,Tract,Population,"1,3-Butadiene",Acetaldehyde,Aniline,Benzene,Ethylene Oxide,Formaldehyde,Naphthalene
NY,EPA Region 2,Queens,36081,36081046800,3829,2.914757208,2.377814628,0,6.296373805,0.528489945,18.15056313,2.397386853
NY,EPA Region 2,Queens,36081,36081046900,8570,3.763082683,2.776885621,0,7.798777603,0.337032776,21.70812594,3.020779377
NY,EPA Region 2,Queens,36081,36081047000,3247,2.88784954,2.364785713,0,6.151316423,0.530084716,18.08737902,2.36398357
NY,EPA Region 2,Queens,36081,36081047100,4425,3.714696124,2.773601295,0,7.73623757,0.335968691,21.68238226,3.01223527
NY,EPA Region 2,Queens,36081,36081047200,3760,3.157728482,2.401037038,0,6.497653835,0.541805753,18.32964163,2.500996836
NY,EPA Region 2,Queens,36081,36081047300,3997,3.691312493,2.77159622,0,7.728672924,0.332949791,21.64537776,3.00268672
NY,EPA Region 2,Queens,36081,36081047500,4835,3.907425415,2.818481032,0,8.147419083,0.363785666,21.91701889,3.1425711
NY,EPA Region 2,Queens,36081,36081047600,1326,2.778597526,2.35115508,0,6.083921158,0.53138261,17.9642303,2.340837055
NY,EPA Region 2,Queens,36081,36081047800,5294,2.788149949,2.362440009,0,6.127880343,0.524177701,18.00394979,2.373079473
NY,EPA Region 2,Queens,36081,36081047900,5456,3.758310752,2.803524779,0,8.001209893,0.858681317,21.7968348,3.089170855
NY,EPA Region 2,Queens,36081,36081048000,2506,2.874257937,2.365275984,0,6.15230963,0.524863072,18.04875718,2.371146074
NY,EPA Region 2,Queens,36081,36081048100,6781,3.703079777,2.774711547,0,7.803731062,0.331590254,21.58410511,2.99872201
NY,EPA Region 2,Queens,36081,36081048200,1452,3.098376993,2.396780874,0,6.44885994,0.53764792,18.29582154,2.489400973
NY,EPA Region 2,Queens,36081,36081048300,4047,4.066957141,2.853157133,0,8.429516965,0.901796567,22.24908632,3.254667634
NY,EPA Region 2,Queens,36081,36081048400,4979,2.749137664,2.342185018,0,5.925036683,0.527109566,17.93143273,2.314357298
NY,EPA Region 2,Queens,36081,36081048500,4598,3.984387057,2.839792498,0,8.331543004,0.534649319,22.11824958,3.208316493
NY,EPA Region 2,Queens,36081,36081048900,1486,3.630566367,2.767051253,0,7.6634022,0.917298411,21.62591347,2.993145103
NY,EPA Region 2,Queens,36081,36081049200,4750,3.086782917,2.397802211,0,6.486638921,0.530818683,18.24391441,2.492898521
NY,EPA Region 2,Queens,36081,36081049301,2134,3.733399408,2.788538577,0,7.870978745,0.923269829,21.77972681,3.060226432
NY,EPA Region 2,Queens,36081,36081049302,2811,3.886521605,2.829816631,0,8.19254538,0.908657001,22.00083168,3.178919467
NY,EPA Region 2,Queens,36081,36081049500,1358,3.991746651,2.817014237,0,8.085058136,0.874326432,21.82232354,3.134145484
NY,EPA Region 2,Queens,36081,36081049600,3030,2.762429808,2.347557612,0,5.990589334,0.538944616,17.94799777,2.334849878
NY,EPA Region 2,Queens,36081,36081049700,3021,3.685176975,2.779853913,0,7.826638265,0.882442818,21.61289402,3.033327428
NY,EPA Region 2,Queens,36081,36081049900,5071,3.588191586,2.755064508,0,7.575394662,0.873678748,21.43248095,2.945409653
NY,EPA Region 2,Queens,36081,36081050000,4323,2.822982853,2.361586539,0,6.076122719,0.537941156,18.07149404,2.35598158
NY,EPA Region 2,Queens,36081,36081050201,1410,2.768854172,2.345050044,0,5.939753907,0.528383706,17.9777917,2.311443885
NY,EPA Region 2,Queens,36081,36081050202,1344,2.807134857,2.34779111,0,5.986034168,0.533535239,17.97278213,2.328542402
NY,EPA Region 2,Queens,36081,36081050400,1831,2.824077688,2.354465267,0,6.025136984,0.536698787,18.07801986,2.32548845
NY,EPA Region 2,Queens,36081,36081050500,1657,3.504232475,2.730556622,0,7.356203269,0.703909362,21.25555052,2.873160744
NY,EPA Region 2,Queens,36081,36081050600,1553,2.755603327,2.342883398,0,5.914126887,0.518214128,17.9041074,2.277244325
NY,EPA Region 2,Queens,36081,36081050700,3442,3.881086468,2.802494527,0,7.968381643,0.868343106,21.75872085,3.09759058
NY,EPA Region 2,Queens,36081,36081050800,1837,2.691564719,2.328905023,0,5.773418796,0.512883927,17.797363,2.252721749
NY,EPA Region 2,Queens,36081,36081051000,1540,2.861158017,2.355339058,0,6.051511342,0.536365793,18.01631519,2.352561896
NY,EPA Region 2,Queens,36081,36081051100,2097,3.715654891,2.787542418,0,7.792615937,0.918442269,21.74468216,3.062505382
NY,EPA Region 2,Queens,36081,36081051200,2619,2.782574118,2.345239283,0,5.949315687,0.52921215,17.92060097,2.316353004
NY,EPA Region 2,Queens,36081,36081051300,2367,3.761509779,2.796451609,0,7.943380885,0.930044841,21.8154623,3.096424689
NY,EPA Region 2,Queens,36081,36081051500,2852,3.7341245,2.800240069,0,7.92599329,0.925876758,21.80407643,3.09572926
NY,EPA Region 2,Queens,36081,36081051600,1866,2.748556056,2.342039964,0,5.822289759,0.526398376,17.92953827,2.300799948
NY,EPA Region 2,Queens,36081,36081051700,1957,3.718629518,2.790734674,0,7.829999366,0.920725798,21.74488386,3.062792558
NY,EPA Region 2,Queens,36081,36081051800,1931,2.763998458,2.348301139,0,5.875086294,0.52659186,18.02407024,2.31073771
NY,EPA Region 2,Queens,36081,36081052000,1521,2.864589911,2.365289345,0,6.010725887,0.535572638,18.19242486,2.3683834
NY,EPA Region 2,Queens,36081,36081052100,1983,3.678294982,2.778472919,0,7.74281946,0.928446889,21.58380653,3.025200477
NY,EPA Region 2,Queens,36081,36081052200,1532,2.773219731,2.346218669,0,5.854775507,0.529830362,17.99746008,2.284774462
NY,EPA Region 2,Queens,36081,36081052400,1739,2.727210297,2.34201128,0,5.818470794,0.533717278,18.00377593,2.267532228
NY,EPA Region 2,Queens,36081,36081052500,2063,3.472481484,2.743879862,0,7.515112668,0.906029714,21.19570965,2.881663595
NY,EPA Region 2,Queens,36081,36081052600,1802,2.78530351,2.351369601,0,5.881861953,0.532297697,18.08761179,2.275878146
NY,EPA Region 2,Queens,36081,36081052800,1442,2.827250681,2.353921305,0,5.854793935,0.537638497,18.16013284,2.28548188
NY,EPA Region 2,Queens,36081,36081053000,2240,2.853675702,2.36952376,0,6.068115182,0.536087522,18.25388211,2.371922766
NY,EPA Region 2,Queens,36081,36081053100,3114,3.651557062,2.785256438,0,7.776419726,0.946836295,21.70836489,3.03230485
NY,EPA Region 2,Queens,36081,36081053200,1675,2.840921563,2.360272737,0,5.968421606,0.530301175,18.16339032,2.349309309
NY,EPA Region 2,Queens,36081,36081053401,1907,2.93051079,2.369485231,0,6.12853641,0.540994152,18.14793894,2.397767287
NY,EPA Region 2,Queens,36081,36081053500,1123,3.279394427,2.673505186,0,7.358410707,0.607822492,19.92157482,2.692765899
NY,EPA Region 2,Queens,36081,36081053601,1577,2.754338808,2.343131942,0,5.901858672,0.529483378,17.92355432,2.315280496
NY,EPA Region 2,Queens,36081,36081053800,1755,2.755812492,2.346917498,0,5.93788921,0.530856088,17.94047517,2.330849332
NY,EPA Region 2,Queens,36081,36081053900,4147,3.164907139,2.638069931,0,7.126364847,0.604523529,19.67635577,2.560893041
NY,EPA Region 2,Queens,36081,36081054000,4222,2.705200709,2.333746958,0,5.84631222,0.526349207,17.79009832,2.27692515
NY,EPA Region 2,Queens,36081,36081054200,5074,2.787064693,2.348641648,0,5.972305646,0.533147888,17.94369675,2.328859487
NY,EPA Region 2,Queens,36081,36081054500,3722,3.174505382,2.644597884,0,7.188677116,0.600408436,19.7647559,2.58417712
NY,EPA Region 2,Queens,36081,36081054700,4643,3.140758975,2.63683861,0,7.08579783,0.594503024,19.59472576,2.557995569
NY,EPA Region 2,Queens,36081,36081054800,2319,2.792781653,2.355100142,0,6.063702245,0.521903361,17.95202895,2.369230997
NY,EPA Region 2,Queens,36081,36081054900,5308,3.132628973,2.634438978,0,7.030128077,0.592353935,19.52128917,2.557375042
NY,EPA Region 2,Queens,36081,36081055100,4573,3.09063879,2.627724386,0,6.957677623,0.59572523,19.4522517,2.529701913
NY,EPA Region 2,Queens,36081,36081055200,3064,3.163402853,2.406441003,0,6.605525497,0.543333987,18.36321236,2.52731543
NY,EPA Region 2,Queens,36081,36081055300,2454,3.135276438,2.634966695,0,7.035537483,0.607147817,19.50297351,2.55183821
NY,EPA Region 2,Queens,36081,36081055400,2303,3.114065268,2.389208805,0,6.410319552,0.558459221,18.13285629,2.46442987
NY,EPA Region 2,Queens,36081,36081055500,2147,3.070478115,2.618523183,0,6.915506626,0.598713085,19.37461861,2.489999127
NY,EPA Region 2,Queens,36081,36081055600,2153,2.662360394,2.331357805,0,5.865413018,0.552229492,17.78947421,2.302360693
NY,EPA Region 2,Queens,36081,36081055700,3915,3.074749736,2.620145872,0,6.928620162,0.59696646,19.39379829,2.492406817
NY,EPA Region 2,Queens,36081,36081055800,1732,2.764753404,2.34393823,0,5.969323286,0.547610939,17.83445944,2.332946407
NY,EPA Region 2,Queens,36081,36081055900,1217,3.105791104,2.621458378,0,6.946669347,0.594209531,19.36216797,2.495662735
NY,EPA Region 2,Queens,36081,36081056000,1647,2.744679199,2.344498314,0,5.978964296,0.562285632,17.80116902,2.336108204
NY,EPA Region 2,Queens,36081,36081056100,73,3.109727641,2.633273086,0,7.00415583,0.559308116,19.22436751,2.541855399
NY,EPA Region 2,Queens,36081,36081056200,1517,2.695784948,2.332094665,0,5.877685695,0.561661025,17.74081182,2.285939733
NY,EPA Region 2,Queens,36081,36081056400,1783,2.743991092,2.345229104,0,6.003652628,0.55216363,17.81105524,2.31078986
NY,EPA Region 2,Queens,36081,36081056500,1567,3.081002978,2.617132749,0,6.881835776,0.589760705,19.25489709,2.479780801
NY,EPA Region 2,Queens,36081,36081056600,1487,2.718557113,2.340616029,0,5.923516176,0.535826794,17.78420964,2.295788871
NY,EPA Region 2,Queens,36081,36081056700,4574,3.032282244,2.607014706,0,6.767585479,0.587836833,19.17352966,2.442410756
NY,EPA Region 2,Queens,36081,36081056800,4550,2.739532242,2.340322049,0,5.960769333,0.527011813,17.79525973,2.305332989
NY,EPA Region 2,Queens,36081,36081057700,3625,3.024865373,2.608673495,0,6.742851142,0.578074597,19.22553418,2.466121141
NY,EPA Region 2,Queens,36081,36081057900,1592,3.091505018,2.619015716,0,6.890878135,0.576826965,19.36976646,2.537167288
NY,EPA Region 2,Queens,36081,36081058000,3641,2.922971648,2.360640796,0,6.116119346,0.538070455,17.99703967,2.388725769
NY,EPA Region 2,Queens,36081,36081058100,2662,3.104136823,2.622864017,0,7.014923853,0.578508721,19.4099874,2.545077046
NY,EPA Region 2,Queens,36081,36081058200,4490,2.756025788,2.344915561,0,5.953290078,0.531896692,17.91087985,2.332538127
NY,EPA Region 2,Queens,36081,36081058300,3254,3.113209009,2.629390629,0,7.002561021,0.588365541,19.44396441,2.544928886
NY,EPA Region 2,Queens,36081,36081058500,4062,3.138155855,2.628247463,0,7.06899924,0.585540554,19.48883869,2.556142432
NY,EPA Region 2,Queens,36081,36081058700,3296,3.150250285,2.63270648,0,7.117315419,0.593685273,19.5403298,2.57081348
NY,EPA Region 2,Queens,36081,36081058900,4196,3.178201042,2.636705303,0,7.160634993,0.587169867,19.57061111,2.582759565
NY,EPA Region 2,Queens,36081,36081059000,1074,2.804055122,2.347342145,0,5.950939209,0.52712375,17.91354129,2.319282794
NY,EPA Region 2,Queens,36081,36081059100,5826,3.17259551,2.639998025,0,7.170492494,0.598047011,19.62757991,2.580922488
NY,EPA Region 2,Queens,36081,36081059200,1280,2.945367964,2.369334641,0,6.219870352,0.50329321,18.0420349,2.369078581
NY,EPA Region 2,Queens,36081,36081059300,3881,3.183750389,2.643908124,0,7.196298299,0.593258853,19.63978991,2.597762587
NY,EPA Region 2,Queens,36081,36081059400,1537,2.616537464,2.313794783,0,5.665980991,0.479012448,17.68406696,2.182520604
NY,EPA Region 2,Queens,36081,36081059500,4700,3.1957182,2.655458745,0,7.232253671,0.590902846,19.75624937,2.635982767
NY,EPA Region 2,Queens,36081,36081059600,1304,2.675345316,2.325851226,0,5.751945488,0.49365795,17.7925703,2.229761765
NY,EPA Region 2,Queens,36081,36081059800,1643,2.707985303,2.331793588,0,5.784959017,0.527337078,17.86884525,2.26485021
NY,EPA Region 2,Queens,36081,36081059900,1525,3.484623368,2.732374542,0,7.442779966,0.879626543,21.01325964,2.850295905
NY,EPA Region 2,Queens,36081,36081060000,1056,2.672581587,2.327724367,0,5.748229002,0.492746523,17.79188173,2.219988739
NY,EPA Region 2,Queens,36081,36081060100,2111,3.286092551,2.688554769,0,7.320183487,0.681560193,20.21072222,2.720517282
NY,EPA Region 2,Queens,36081,36081060300,1706,3.289250947,2.675472168,0,7.337432885,0.597740941,19.92038746,2.688133292
NY,EPA Region 2,Queens,36081,36081060600,1381,2.707563167,2.329303694,0,5.71484725,0.487029185,17.8000725,2.208808999
NY,EPA Region 2,Queens,36081,36081060701,25,3.275453539,2.684432589,0,7.047664584,0.722308959,20.29239181,2.702986747
NY,EPA Region 2,Queens,36081,36081060800,1413,2.889035491,2.35956634,0,5.956521026,0.496325291,18.11725985,2.299998338
NY,EPA Region 2,Queens,36081,36081061000,1268,2.682846696,2.333159703,0,5.665254365,0.484866024,17.92183132,2.210247126
NY,EPA Region 2,Queens,36081,36081061200,1597,2.636103085,2.31378383,0,5.534009692,0.477840959,17.6879242,2.164218412
NY,EPA Region 2,Queens,36081,36081061301,5295,3.195208594,2.645726054,0,7.220709419,0.582948385,19.59304683,2.609718633
NY,EPA Region 2,Queens,36081,36081061302,19,2.769992672,2.54570504,0,6.232719722,0.496921831,18.65467434,2.264629649
NY,EPA Region 2,Queens,36081,36081061400,1234,2.631513129,2.311907499,0,5.543890961,0.490902668,17.6533345,2.172668137
NY,EPA Region 2,Queens,36081,36081061601,2180,2.402442274,2.223480842,0,5.349177754,0.368032138,16.50413088,2.020491083
NY,EPA Region 2,Queens,36081,36081061602,1152,2.376715325,2.18011955,0,5.383979669,0.309245885,15.84383331,1.960084581
NY,EPA Region 2,Queens,36081,36081061800,1583,2.566401883,2.205460834,0,5.550261215,0.310924095,16.09448619,2.051114549
NY,EPA Region 2,Queens,36081,36081061900,2783,3.288381325,2.671076181,0,7.242666073,0.645440248,19.98213772,2.663074197
NY,EPA Region 2,Queens,36081,36081062000,1440,2.523930435,2.208022441,0,5.626493405,0.324275562,16.17769636,2.066074195
NY,EPA Region 2,Queens,36081,36081062100,2746,3.340196617,2.682475193,0,7.242047907,0.711956949,20.25232019,2.702326722
NY,EPA Region 2,Queens,36081,36081062200,1983,2.897259407,2.353133363,0,6.021011636,0.483537105,17.8632463,2.29118255
NY,EPA Region 2,Queens,36081,36081062300,1789,3.100596729,2.626647153,0,6.954709591,0.563980915,19.27157749,2.560017797
NY,EPA Region 2,Queens,36081,36081062400,1,1.736335175,2.120410755,0,3.621645639,0.329359584,15.89693853,1.440174648
NY,EPA Region 2,Queens,36081,36081062500,2388,3.146542276,2.63465866,0,7.030883822,0.57385869,19.39474476,2.580511464
NY,EPA Region 2,Queens,36081,36081062600,2620,2.480606898,2.21520833,0,5.578449076,0.322641038,16.29397783,2.070073609
NY,EPA Region 2,Queens,36081,36081062700,2879,3.078613584,2.618858497,0,6.866142013,0.572901326,19.35076968,2.514730698
NY,EPA Region 2,Queens,36081,36081062900,2782,3.085017699,2.632168704,0,6.965070778,0.576634988,19.29640926,2.545974892
NY,EPA Region 2,Queens,36081,36081063000,1579,2.561993111,2.211919291,0,5.54843479,0.324621481,16.26698268,2.069200327
NY,EPA Region 2,Queens,36081,36081063200,2134,2.42083005,2.192824995,0,5.354080877,0.314416968,16.10312481,2.003434182
NY,EPA Region 2,Queens,36081,36081063301,1416,3.09624524,2.625108856,0,6.925456726,0.564270818,19.26306616,2.563843389
NY,EPA Region 2,Queens,36081,36081063302,1476,3.104944146,2.625963274,0,6.948710726,0.563445648,19.29320322,2.565026093
NY,EPA Region 2,Queens,36081,36081063500,2513,3.132953501,2.624945328,0,6.915309725,0.570465439,19.28655259,2.567698463
NY,EPA Region 2,Queens,36081,36081063700,3148,3.263388283,2.673217816,0,7.070097093,0.730081244,20.10639731,2.670724841
NY,EPA Region 2,Queens,36081,36081063800,3425,2.279358753,2.158652612,0,5.042261051,0.293538907,15.76519188,1.860641341
NY,EPA Region 2,Queens,36081,36081063900,2747,3.346776362,2.641536322,0,7.027080348,0.565367043,19.27897104,2.599382959
NY,EPA Region 2,Queens,36081,36081064101,1960,2.683789176,2.276350898,0,6.660565133,0.887268395,16.78500917,2.267012953
NY,EPA Region 2,Queens,36081,36081064102,113,2.667238037,2.284475845,0,6.670221961,0.863858277,16.87097674,2.261288022
NY,EPA Region 2,Queens,36081,36081064500,1979,3.213415336,2.557146422,0,6.922190083,0.49233255,19.73404666,2.663279102
NY,EPA Region 2,Queens,36081,36081064600,2829,2.38809082,2.186618972,0,5.195088721,0.30406963,16.06773704,1.948065928
NY,EPA Region 2,Queens,36081,36081065000,2650,2.452492075,2.199606234,0,5.18346857,0.307381065,16.29509002,1.966117155
NY,EPA Region 2,Queens,36081,36081065400,2788,2.443663506,2.186385039,0,5.131647368,0.295926537,16.16082001,1.932702703
NY,EPA Region 2,Queens,36081,36081065600,4853,2.251808769,2.156762016,0,4.963263179,0.277550944,15.75341286,1.848557118
NY,EPA Region 2,Queens,36081,36081065702,1675,3.440699801,2.714905286,0,7.314504052,0.857806392,20.79137824,2.767652545
NY,EPA Region 2,Queens,36081,36081065703,2597,3.530156908,2.738746198,0,7.438545875,0.888365054,21.09600691,2.862195883
NY,EPA Region 2,Queens,36081,36081065900,1666,3.518022662,2.737222949,0,7.458889751,0.881960185,21.09741905,2.86055099
NY,EPA Region 2,Queens,36081,36081066000,3233,2.323266552,2.168754656,0,5.014417017,0.280509941,15.89278676,1.881336755
NY,EPA Region 2,Queens,36081,36081066100,1495,3.50564255,2.738716752,0,7.417179642,0.883526032,21.12648487,2.884307794
NY,EPA Region 2,Queens,36081,36081066300,2601,3.498065994,2.733581715,0,7.41926579,0.879294117,21.14000221,2.859318292
NY,EPA Region 2,Queens,36081,36081066400,9612,2.387180584,2.17772325,0,4.976731034,0.276681499,16.06677085,1.889112917
NY,EPA Region 2,Queens,36081,36081066501,3275,3.526946107,2.737690446,0,7.43334137,0.882227343,21.09901076,2.866534755
NY,EPA Region 2,Queens,36081,36081066701,2575,3.519698041,2.738020727,0,7.448564894,0.897581174,21.22609113,2.889921871
NY,EPA Region 2,Queens,36081,36081066900,1706,3.571882868,2.744746658,0,7.513802921,0.884492956,21.35347569,2.921793385
NY,EPA Region 2,Queens,36081,36081067100,2100,3.538399266,2.732886581,0,7.406954049,0.86514123,21.26473385,2.877017338
NY,EPA Region 2,Queens,36081,36081067700,1786,3.586086058,2.750493635,0,7.536889609,0.867570949,21.16300845,2.913004416
NY,EPA Region 2,Queens,36081,36081067900,4094,3.598576488,2.741739025,0,7.489129665,0.879499363,21.32714862,2.910020756
NY,EPA Region 2,Queens,36081,36081068000,4708,2.916627013,2.277043456,0,5.573028086,0.306173465,17.20857109,2.155867427
NY,EPA Region 2,Queens,36081,36081068200,1102,2.626969514,2.228265822,0,5.267835035,0.309279583,16.70117378,2.036546896
NY,EPA Region 2,Queens,36081,36081068300,4210,3.848406934,2.797480573,0,7.960142815,0.333207524,21.80320716,3.081446855
NY,EPA Region 2,Queens,36081,36081068700,4630,3.970367892,2.819717317,0,8.117562345,0.333999273,21.96662985,3.158819344
NY,EPA Region 2,Queens,36081,36081069000,3252,2.906467509,2.291999158,0,5.424177594,0.303030733,17.60487038,2.16857905
NY,EPA Region 2,Queens,36081,36081069300,2883,3.862654221,2.804224925,0,8.007077451,0.335712225,21.86225501,3.110454431
NY,EPA Region 2,Queens,36081,36081069400,3314,2.994982348,2.284814474,0,5.421882071,0.300620012,17.52673553,2.169145585
NY,EPA Region 2,Queens,36081,36081069500,2128,3.601554346,2.75024199,0,7.549874006,0.324623396,21.40756749,2.938201602
NY,EPA Region 2,Queens,36081,36081069701,3616,3.818698284,2.793839273,0,7.941731039,0.337561612,21.74044505,3.093130809
NY,EPA Region 2,Queens,36081,36081069702,3911,3.616694577,2.745724274,0,7.53884216,0.330051388,21.29316925,2.921974112
NY,EPA Region 2,Queens,36081,36081070300,2010,3.523631956,2.733183226,0,7.416730013,0.367940373,21.10677976,2.870856616
NY,EPA Region 2,Queens,36081,36081070700,2303,3.571997625,2.743750935,0,7.471582969,0.335387287,21.10804901,2.888797448
NY,EPA Region 2,Queens,36081,36081070900,2483,3.531305763,2.732151882,0,7.408506393,0.327412531,20.99906829,2.866386577
NY,EPA Region 2,Queens,36081,36081071100,5272,3.480896337,2.713731009,0,7.315068523,0.346101676,20.97240242,2.870860393
NY,EPA Region 2,Queens,36081,36081071303,4973,3.975926044,2.789332864,0,7.837388792,0.341623826,21.46541894,3.09127697
NY,EPA Region 2,Queens,36081,36081071304,6136,3.980603152,2.804992731,0,7.980596827,0.332136037,21.68422194,3.116827453
NY,EPA Region 2,Queens,36081,36081071305,4871,3.86908488,2.785088402,0,7.852292829,0.338066574,21.43277168,3.077227761
NY,EPA Region 2,Queens,36081,36081071306,5811,3.867206845,2.800479992,0,7.958812658,0.330909917,21.65705032,3.111873509
NY,EPA Region 2,Queens,36081,36081071701,5161,3.679870654,2.763474526,0,7.635651197,0.330843998,21.52101731,2.981001456
NY,EPA Region 2,Queens,36081,36081071702,3921,3.993932459,2.822464331,0,8.224571597,0.336960107,22.02793875,3.16998297
NY,EPA Region 2,Queens,36081,36081071900,2630,3.737763984,2.768373717,0,7.72716521,0.335142707,21.53562623,3.00439829
NY,EPA Region 2,Queens,36081,36081072100,4963,3.552477685,2.743409052,0,7.455078574,0.333302824,21.28966937,2.928888952
NY,EPA Region 2,Queens,36081,36081072300,2127,3.191141292,2.524798374,0,7.03604069,0.465581052,19.6594459,2.697439772
NY,EPA Region 2,Queens,36081,36081072900,1363,3.325739581,2.675966613,0,6.902619414,0.348487699,20.37819958,2.727565889
NY,EPA Region 2,Queens,36081,36081073100,1515,2.938484545,2.415823121,0,6.60120599,0.501666812,18.83540363,2.503577497
NY,EPA Region 2,Queens,36081,36081073700,2042,3.095989183,2.452848254,0,6.903196903,0.52410251,19.08913914,2.625271688
NY,EPA Region 2,Queens,36081,36081073900,5028,3.405562377,2.547006051,0,7.448396887,0.484867405,19.82456585,2.840487754
NY,EPA Region 2,Queens,36081,36081074100,3015,3.543151172,2.735239479,0,7.382075132,0.354863708,21.06806626,2.948128122
NY,EPA Region 2,Queens,36081,36081074300,4221,3.581293447,2.743165875,0,7.454376246,0.340615673,21.25248953,2.944206612
NY,EPA Region 2,Queens,36081,36081074500,3571,3.579282042,2.750322791,0,7.557685868,0.342514846,21.37212947,2.959351599
NY,EPA Region 2,Queens,36081,36081074700,3386,3.60429048,2.714851189,0,7.534194046,0.377257211,21.06171604,2.962706068
NY,EPA Region 2,Queens,36081,36081074900,1453,2.87755828,2.407037229,0,6.494963936,0.531116943,18.69471386,2.522805768
NY,EPA Region 2,Queens,36081,36081075701,4678,3.081051212,2.446631773,0,6.835113218,0.525755445,18.9240212,2.623370131
NY,EPA Region 2,Queens,36081,36081075702,4481,2.946456717,2.424350581,0,6.651937428,0.534194515,18.86697112,2.543133626
NY,EPA Region 2,Queens,36081,36081076901,4056,3.228244623,2.470498048,0,7.082772641,0.527918509,19.14930605,2.707655363
NY,EPA Region 2,Queens,36081,36081076902,1371,3.298594778,2.470533003,0,7.087100179,0.533771458,19.12729493,2.718500578
NY,EPA Region 2,Queens,36081,36081077300,2234,3.247524076,2.456194431,0,6.92819278,0.532218425,19.00511163,2.695236826
NY,EPA Region 2,Queens,36081,36081077500,2273,2.872812468,2.399443272,0,6.429284627,0.527148134,18.53708338,2.491258238
NY,EPA Region 2,Queens,36081,36081077902,5263,2.969305453,2.424974633,0,6.677028492,0.536520761,18.76065705,2.568808543
NY,EPA Region 2,Queens,36081,36081077903,2972,2.836043177,2.395565218,0,6.394941992,0.530916763,18.52251059,2.495522889
NY,EPA Region 2,Queens,36081,36081077904,6155,2.82136138,2.392646124,0,6.343415467,0.522413015,18.42634352,2.484532705
NY,EPA Region 2,Queens,36081,36081077905,2455,3.121789405,2.444444131,0,6.830756431,0.527802967,18.82914739,2.654609711
NY,EPA Region 2,Queens,36081,36081077906,3633,2.900574308,2.414019263,0,6.544343298,0.553510623,18.6501128,2.529483655
NY,EPA Region 2,Queens,36081,36081077907,3193,2.908702604,2.412796806,0,6.561525756,0.533396767,18.62690378,2.536226722
NY,EPA Region 2,Queens,36081,36081077908,3755,2.917218794,2.409268915,0,6.549205563,0.577414663,18.5926642,2.54052324
NY,EPA Region 2,Queens,36081,36081078800,1818,2.705733235,2.257742564,0,5.648878555,0.325285524,16.86440306,2.191073876
NY,EPA Region 2,Queens,36081,36081079000,2549,2.521466158,2.213260082,0,5.428214748,0.320729097,16.37593941,2.065070399
NY,EPA Region 2,Queens,36081,36081079200,2280,2.519326783,2.227801764,0,5.505060227,0.321870104,16.51351926,2.106491546
NY,EPA Region 2,Queens,36081,36081079300,1,0.215963575,1.790875599,0,0.51908569,0.038232069,12.66077202,0.220930258
NY,EPA Region 2,Queens,36081,36081079701,7055,3.082724414,2.425711638,0,6.80151289,0.545489046,18.83847272,2.607522344
NY,EPA Region 2,Queens,36081,36081079702,4502,3.034497169,2.424914596,0,6.729971045,0.539723237,18.83357617,2.577125016
NY,EPA Region 2,Queens,36081,36081079900,3425,2.975370133,2.416216472,0,6.64685724,0.540393562,18.74670157,2.555880627
NY,EPA Region 2,Queens,36081,36081080301,4382,3.387389438,2.475706255,0,7.175912424,0.532882957,19.17559098,2.73859173
NY,EPA Region 2,Queens,36081,36081080302,3504,3.300621574,2.474526148,0,7.203677397,0.541168347,19.10223002,2.766786824
NY,EPA Region 2,Queens,36081,36081080900,6850,2.890455244,2.417915859,0,6.636626342,0.549349832,18.7331767,2.559935353
NY,EPA Region 2,Queens,36081,36081081400,3543,2.635660579,2.23476245,0,5.766353489,0.325683227,16.41084603,2.136058884
NY,EPA Region 2,Queens,36081,36081081800,3478,2.336815302,2.180882489,0,5.267095039,0.320942783,15.9744571,1.957837269
NY,EPA Region 2,Queens,36081,36081083700,5388,2.83915536,2.385155384,0,6.381716006,0.56660502,18.4244709,2.479753817
NY,EPA Region 2,Queens,36081,36081083800,4970,2.287512194,2.182926662,0,5.433587958,0.441559579,15.89424747,1.957480462
NY,EPA Region 2,Queens,36081,36081084000,6478,2.304146088,2.188952648,0,5.527752075,0.326584792,15.94090668,1.992341849
NY,EPA Region 2,Queens,36081,36081084500,5318,2.961016728,2.40984462,0,6.658075031,0.542769359,18.64311164,2.559999789
NY,EPA Region 2,Queens,36081,36081084601,2730,2.436535737,2.205374955,0,5.667966783,0.668723436,16.02675156,2.040996323
NY,EPA Region 2,Queens,36081,36081084602,1053,2.573559643,2.213637731,0,5.6207053,0.325791865,16.18929806,2.054604622
NY,EPA Region 2,Queens,36081,36081084900,7642,3.014048425,2.42286307,0,6.748699302,0.522896262,18.91263646,2.53644603
NY,EPA Region 2,Queens,36081,36081085300,5764,3.105779919,2.436838177,0,6.859986474,0.544273064,18.94829265,2.619372848
NY,EPA Region 2,Queens,36081,36081085500,6649,3.055994338,2.421064567,0,6.784007844,0.536145526,18.74802435,2.575818677
NY,EPA Region 2,Queens,36081,36081085700,5953,3.003377352,2.412846958,0,6.674049995,0.537315015,18.69721988,2.555545122
NY,EPA Region 2,Queens,36081,36081085900,5873,2.993446598,2.411713071,0,6.663476451,0.529152493,18.63328932,2.547109217
NY,EPA Region 2,Queens,36081,36081086100,2370,2.964269688,2.414472822,0,6.721259414,0.53286124,18.59996058,2.567883491
